Primates14	purvis_mrp_outgroup	10000
Primates14	Allocebus_trichotis	11000
Primates14	Arctocebus_calabarensis	11000
Primates14	Avahi_laniger	11000
Primates14	Cheirogaleus_major	11000
Primates14	Cheirogaleus_medius	11000
Primates14	Daubentonia_madagascariensis	11000
Primates14	Eulemur_coronatus	11000
Primates14	Eulemur_fulvus	11000
Primates14	Eulemur_macaco	11000
Primates14	Eulemur_mongoz	11000
Primates14	Eulemur_rubriventer	11000
Primates14	Euoticus_elegantulus	11000
Primates14	Galago_alleni	11000
Primates14	Galago_gallarum	11000
Primates14	Galago_matschiei	11000
Primates14	Galago_moholi	11000
Primates14	Galago_senegalensis	11000
Primates14	Galagoides_demidoff	11000
Primates14	Galagoides_zanzibaricus	11000
Primates14	Hapalemur_aureus	11000
Primates14	Hapalemur_griseus	11000
Primates14	Hapalemur_simus	11000
Primates14	Indri_indri	11000
Primates14	Lemur_catta	11000
Primates14	Lepilemur_dorsalis	11000
Primates14	Lepilemur_edwardsi	11000
Primates14	Lepilemur_leucopus	11000
Primates14	Lepilemur_mustelinus	11000
Primates14	Lepilemur_ruficaudatus	11000
Primates14	Lepilemur_septentrionalis	11000
Primates14	Loris_tardigradus	11000
Primates14	Microcebus_coquereli	11000
Primates14	Microcebus_murinus	11000
Primates14	Microcebus_rufus	11000
Primates14	Nycticebus_coucang	11000
Primates14	Nycticebus_pygmaeus	11000
Primates14	Otolemur_crassicaudatus	11000
Primates14	Otolemur_garnettii	11000
Primates14	Perodicticus_potto	11000
Primates14	Phaner_furcifer	11000
Primates14	Propithecus_diadema	11000
Primates14	Propithecus_tattersalli	11000
Primates14	Propithecus_verreauxi	11000
Primates14	Varecia_variegata	11000
Primates14	Tarsius_bancanus	11000
Primates14	Tarsius_pumilus	11000
Primates14	Tarsius_spectrum	11000
Primates14	Tarsius_syrichta	11000
Primates14	Alouatta_belzebul	10100
Primates14	Alouatta_caraya	10100
Primates14	Alouatta_fusca	10100
Primates14	Alouatta_palliata	10100
Primates14	Alouatta_pigra	10100
Primates14	Alouatta_seniculus	10100
Primates14	Aotus_azarai	10100
Primates14	Aotus_brumbacki	10100
Primates14	Aotus_infulatus	10100
Primates14	Aotus_lemurinus	10100
Primates14	Aotus_miconax	10100
Primates14	Aotus_nancymaae	10100
Primates14	Aotus_nigriceps	10100
Primates14	Aotus_trivirgatus	10100
Primates14	Aotus_vociferans	10100
Primates14	Ateles_belzebuth	10100
Primates14	Ateles_chamek	10100
Primates14	Ateles_fusciceps	10100
Primates14	Ateles_geoffroyi	10100
Primates14	Ateles_marginatus	10100
Primates14	Ateles_paniscus	10100
Primates14	Brachyteles_arachnoides	10100
Primates14	Cacajao_calvus	10100
Primates14	Cacajao_melanocephalus	10100
Primates14	Callicebus_brunneus	10100
Primates14	Callicebus_caligatus	10100
Primates14	Callicebus_cinerascens	10100
Primates14	Callicebus_cupreus	10100
Primates14	Callicebus_donacophilus	10100
Primates14	Callicebus_dubius	10100
Primates14	Callicebus_hoffmannsi	10100
Primates14	Callicebus_modestus	10100
Primates14	Callicebus_moloch	10100
Primates14	Callicebus_oenanthe	10100
Primates14	Callicebus_olallae	10100
Primates14	Callicebus_personatus	10100
Primates14	Callicebus_torquatus	10100
Primates14	Callimico_goeldii	10100
Primates14	Callithrix_argentata	10100
Primates14	Callithrix_aurita	10100
Primates14	Callithrix_flaviceps	10100
Primates14	Callithrix_geoffroyi	10100
Primates14	Callithrix_humeralifera	10100
Primates14	Callithrix_jacchus	10100
Primates14	Callithrix_kuhlii	10100
Primates14	Callithrix_penicillata	10100
Primates14	Callithrix_pygmaea	10100
Primates14	Cebus_albifrons	10100
Primates14	Cebus_apella	10100
Primates14	Cebus_capucinus	10100
Primates14	Cebus_olivaceus	10100
Primates14	Chiropotes_albinasus	10100
Primates14	Chiropotes_satanas	10100
Primates14	Lagothrix_flavicauda	10100
Primates14	Lagothrix_lagotricha	10100
Primates14	Leontopithecus_chrysomela	10100
Primates14	Leontopithecus_chrysopygus	10100
Primates14	Leontopithecus_rosalia	10100
Primates14	Pithecia_aequatorialis	10100
Primates14	Pithecia_albicans	10100
Primates14	Pithecia_irrorata	10100
Primates14	Pithecia_monachus	10100
Primates14	Pithecia_pithecia	10100
Primates14	Saguinus_bicolor	10100
Primates14	Saguinus_fuscicollis	10100
