jacobs1995	Callimico_goeldii	1000000000010000000000
jacobs1995	Callithrix_jacchus	1110000000011100000000
jacobs1995	Callithrix_pygmaea	1110000000011100000000
jacobs1995	Leontopithecus_rosalia	1101000000011010000000
jacobs1995	Saguinus_fuscicollis	1101110000011011100000
jacobs1995	Saguinus_nigricollis	1101110000011011100000
jacobs1995	Saguinus_mystax	1101101000011011010000
jacobs1995	Saguinus_labiatus	1101101110011011011000
jacobs1995	Saguinus_imperator	1101101110011011011100
jacobs1995	Saguinus_midas	1101101101011011011110
jacobs1995	Saguinus_geoffroyi	1101101101111011011111
jacobs1995	Saguinus_oedipus	1101101101111011011111
